input,label
can a president be born outside the us,True
are there any birds that can't fly,True
is the united states located in the northern hemisphere,True
in the nfl does the clock stop when you go out of bounds,True
are they making a we're the millers 2,True
is jenny oaks baker related to dallin oaks,True
do you eat the outside of snow peas,True
can the marginal product of capital be negative,True
is permanent resident the same as green card,True
was the movie annihilation based on a book,True
do you get paid on nfl practice squad,True
is wells fargo advisors part of wells fargo bank,True
is jack reacher never go back a sequel,True
is dia de los muertos the same as all saints day,False
is pasadena in the city of los angeles,True
was season 8 episode 1 of will and grace live,True
is egypt in african cup of nations 2018,False
is a solution an example of a homogeneous mixture,True
were jughead and betty together in the comics,False
is it golden goal in extra time world cup,True
is there a season 5 of the origionals,True
has any country won world cup at home,True
can the president make an executive order without congress,False
in most cases does als affect the brain,True
are the great lakes connected to the atlantic ocean,True
will there be a series 2 of keeping faith,True
are british overseas territories part of the uk,False
is the movie at first sight based on a true story,True
is strip steak the same as new york strip,True
are you allowed to have a beard in the air force,False
is zen and the art of motorcycle maintenance fiction,False
is movie the post based on true story,True
is once upon a time tv show over,True
are there any main arteries in your thigh,True
can chemo be used for non cancerous tumors,True
are the british virgin islands considered a country,False
does unc chapel hill have a football team,True
is a dismissal without prejudice a final judgment,False
is it legal to sell organs in india,False
is sales revenue and gross profit the same thing,False
are steel toe boots made to cut toes off,False
can you use nitrogen as a shielding gas for welding,True
will there be a season 3 marco polo,False
does finn die in the new star wars movie,False
did attack on titan season 2 come out,True
is a subtropical storm the same as a depression,False
article 1 of the constitution describes the powers of the president,False
is westminster abbey in the church of england,True
is it legal to be a dual citizen in the us,True
does the cartier love bracelet come in silver,False
is filet mignon part of the t-bone,True
is it illegal to smoke cigarettes under 21,False
is virgin atlantic part of an airline alliance,False
is northern ireland a part of united kingdom,True
does the whole nba team get a ring,True
